run,model,train_size,fit_time,predict_time,memory_usage,score_sklearn,score_sql
2,MNB,0.2,5.24881386756897,0.08501791954040527,4156,0.673202614379085,0.673202614379085
2,DT,0.2,2.2077791690826416,13.621346473693848,4882,0.6200980392156863,0.6200980392156863
2,BC,0.3,1.513256311416626,0.17446660995483398,0,0.6959247648902821,0.6959247648902821
2,BC_sql,0.3,0.3275165557861328,0.17475605010986328,0,0.6959247648902821,0.6959247648902821
2,LR,0.3,8.947562217712402,0.09438467025756836,4436,0.7037617554858934,0.7037617554858934
2,MNB,0.3,7.555260419845581,0.11602616310119629,4173,0.6716300940438872,0.6716300940438872
2,DT,0.3,2.826613664627075,14.115712881088257,4762,0.6669278996865203,0.6669278996865203
2,BC,0.4,1.9958651065826416,0.20673298835754395,0,0.7308282208588958,0.7308282208588958
2,BC_sql,0.4,0.443878173828125,0.20705795288085938,0,0.7308282208588958,0.7308282208588958
2,LR,0.4,12.16521954536438,0.10302257537841797,4447,0.7292944785276073,0.7292944785276073
2,MNB,0.4,10.283563137054443,0.09902215003967285,4182,0.7108895705521472,0.7108895705521472
2,DT,0.4,4.089617729187012,15.803091764450073,6597,0.6871165644171779,0.6871165644171779
2,BC,0.5,2.4900705814361572,0.2501640319824219,0,0.7248677248677249,0.7248677248677249
2,BC_sql,0.5,0.6485729217529297,0.2535133361816406,0,0.7248677248677249,0.7248677248677249
2,LR,0.5,14.853615999221802,0.10302400588989258,4454,0.7301587301587301,0.7301587301587301
2,MNB,0.5,12.357604265213013,0.09703612327575684,4189,0.7029478458049887,0.7029478458049887
2,DT,0.5,5.09779953956604,16.72328209877014,6738,0.7157974300831443,0.7157974300831443
2,BC,0.6,2.877479076385498,0.2851228713989258,0,0.71996996996997,0.71996996996997
2,BC_sql,0.6,0.7881314754486084,0.27406835556030273,0,0.71996996996997,0.71996996996997
2,LR,0.6,16.860732555389404,0.10702323913574219,4458,0.7312312312312312,0.7312312312312312
2,MNB,0.6,14.340802907943726,0.1090245246887207,4192,0.7019519519519519,0.7019519519519519
2,DT,0.6,6.833949565887451,16.080936193466187,3871,0.7064564564564565,0.7064564564564565
2,BC,0.7,3.3845174312591553,0.31907081604003906,0,0.7490664675130695,0.7490664675130695
2,BC_sql,0.7,1.0537433624267578,0.5150718688964844,0,0.7490664675130695,0.7490664675130695
2,LR,0.7,20.424135208129883,0.11125016212463379,4460,0.7303958177744585,0.7303958177744585
2,MNB,0.7,17.254469633102417,0.11002397537231445,4194,0.7289021657953697,0.7289021657953697
2,DT,0.7,8.445472717285156,15.810330152511597,7102,0.7289021657953697,0.7289021657953697
2,BC,0.8,3.9412784576416016,0.4750967025756836,0,0.7666666666666667,0.7666666666666667
2,BC_sql,0.8,1.2382771968841553,0.4130985736846924,0,0.7666666666666667,0.7666666666666667
2,LR,0.8,21.941502809524536,0.11385679244995117,4464,0.7481481481481481,0.7481481481481481
2,MNB,0.8,18.629963159561157,0.11402606964111328,4197,0.7266666666666667,0.7266666666666667
2,DT,0.8,9.97868037223816,17.247495412826538,7251,0.7466666666666667,0.7466666666666667
2,BC,0.9,4.34220814704895,0.43410444259643555,0,0.7555720653789004,0.7563150074294205
2,BC_sql,0.9,1.2632827758789062,0.47563791275024414,0,0.7555720653789004,0.7563150074294205
2,LR,0.9,24.502361536026,0.11940169334411621,4462,0.75037147102526,0.75037147102526
2,MNB,0.9,20.423666954040527,0.11502552032470703,4196,0.736998514115899,0.736998514115899
2,DT,0.9,11.323927402496338,17.303138256072998,7305,0.7526002971768202,0.7526002971768202
2,BC,1.0,4.83443546295166,0.4801139831542969,0,0.7740029542097489,0.7732644017725259
2,BC_sql,1.0,1.293229103088379,0.44719719886779785,0,0.7740029542097489,0.7740029542097489
2,LR,1.0,27.65442156791687,0.12202763557434082,4466,0.758493353028065,0.758493353028065
2,MNB,1.0,22.49029517173767,0.18304085731506348,4199,0.7444608567208272,0.7444608567208272
2,DT,1.0,12.890134572982788,17.88826632499695,7405,0.7680945347119645,0.7680945347119645
3,BC,0.1,0.5416502952575684,0.1061241626739502,0,0.6681574239713775,0.6681574239713775
3,BC_sql,0.1,0.10797476768493652,0.10658502578735352,0,0.6681574239713775,0.6681574239713775
3,LR,0.1,3.039032220840454,0.21904945373535156,8051,0.667262969588551,0.667262969588551
3,MNB,0.1,2.7155356407165527,0.21504855155944824,7575,0.6574239713774598,0.6574239713774598
3,DT,0.1,0.7791526317596436,9.742897510528564,6309,0.5554561717352415,0.5554561717352415
3,BC,0.2,1.036057472229004,0.13980531692504883,0,0.6790923824959482,0.6790923824959482
3,BC_sql,0.2,0.2133350372314453,0.14203214645385742,0,0.6790923824959482,0.6790923824959482
3,LR,0.2,5.956341743469238,0.10502314567565918,4421,0.6653160453808752,0.6653160453808752
3,MNB,0.2,5.470157146453857,0.09602141380310059,4159,0.6701782820097245,0.6701782820097245
3,DT,0.2,1.9026353359222412,12.374359130859375,4942,0.6150729335494327,0.6150729335494327
3,BC,0.3,1.4886760711669922,0.17521357536315918,0,0.7007069913589945,0.7007069913589945
3,BC_sql,0.3,0.3174140453338623,0.17703962326049805,0,0.7007069913589945,0.7007069913589945
3,LR,0.3,8.929767370223999,0.09502172470092773,4435,0.6920659858601729,0.6920659858601729
3,MNB,0.3,7.6318676471710205,0.10802459716796875,4172,0.6873527101335428,0.6873527101335428
3,DT,0.3,3.0705580711364746,14.27465558052063,4979,0.6630007855459544,0.6630007855459544
3,BC,0.4,1.990192174911499,0.2121126651763916,0,0.7126348228043143,0.7126348228043143
3,BC_sql,0.4,0.44939517974853516,0.2180497646331787,0,0.7126348228043143,0.7126348228043143
3,LR,0.4,11.726796388626099,0.09863090515136719,4444,0.7311248073959938,0.7311248073959938
3,MNB,0.4,9.841198921203613,0.09402060508728027,4180,0.6802773497688752,0.6802773497688752
3,DT,0.4,4.095259428024292,16.549001455307007,6600,0.6771956856702619,0.6771956856702619
3,BC,0.5,2.4408247470855713,0.2606337070465088,0,0.716236722306525,0.716236722306525
3,BC_sql,0.5,0.5757136344909668,0.2492368221282959,0,0.716236722306525,0.716236722306525
3,LR,0.5,14.513144493103027,0.10902571678161621,4452,0.7177541729893778,0.7177541729893778
3,MNB,0.5,12.374984741210938,0.09929585456848145,4187,0.7025796661608498,0.7025796661608498
3,DT,0.5,5.338704347610474,17.873299598693848,6769,0.7063732928679818,0.7063732928679818
3,BC,0.6,2.889688014984131,0.277008056640625,0,0.7278860569715142,0.7278860569715142
3,BC_sql,0.6,0.6989836692810059,0.279163122177124,0,0.7278860569715142,0.7278860569715142
3,LR,0.6,17.024903774261475,0.10702395439147949,4458,0.7166416791604198,0.7166416791604198
3,MNB,0.6,14.359199047088623,0.10202360153198242,4192,0.7188905547226386,0.7188905547226386
3,DT,0.6,6.886164903640747,16.19157600402832,3868,0.7091454272863568,0.7091454272863568
3,BC,0.7,3.3303115367889404,0.3090698719024658,0,0.7384155455904334,0.7384155455904334
3,BC_sql,0.7,0.846881628036499,0.39708876609802246,0,0.7384155455904334,0.7384155455904334
3,LR,0.7,19.61664605140686,0.11102628707885742,4460,0.7376681614349776,0.7376681614349776
3,MNB,0.7,16.606762409210205,0.1090242862701416,4194,0.7137518684603886,0.7137518684603886
3,DT,0.7,7.944414854049683,16.650166273117065,3897,0.742152466367713,0.742152466367713
3,BC,0.8,3.858785390853882,0.43109655380249023,0,0.746844840386043,0.746844840386043
3,BC_sql,0.8,1.192265272140503,0.4280967712402344,0,0.746844840386043,0.746844840386043
3,LR,0.8,22.521464824676514,0.11402606964111328,4462,0.7386785449146251,0.7386785449146251
3,MNB,0.8,18.29068899154663,0.1112520694732666,4196,0.718634001484781,0.718634001484781
3,DT,0.8,9.505075693130493,16.98392939567566,7232,0.7342242019302153,0.7342242019302153
3,BC,0.9,4.291737794876099,0.3787257671356201,0,0.7613046701260193,0.7613046701260193
3,BC_sql,0.9,1.0278449058532715,0.37508416175842285,0,0.7613046701260193,0.7613046701260193
3,LR,0.9,24.425379991531372,0.1200265884399414,4463,0.7575982209043736,0.7575982209043736
3,MNB,0.9,20.251986503601074,0.11602616310119629,4197,0.7338769458858414,0.7338769458858414
3,DT,0.9,10.647381067276001,16.95337224006653,3973,0.7449962935507783,0.7449962935507783
3,BC,1.0,4.7062461376190186,0.44306135177612305,0,0.7740029542097489,0.7732644017725259
3,BC_sql,1.0,1.1986234188079834,0.45114660263061523,0,0.7740029542097489,0.7740029542097489
3,LR,1.0,27.168190479278564,0.12302756309509277,4466,0.758493353028065,0.758493353028065
3,MNB,1.0,23.831255674362183,0.17303824424743652,4199,0.7444608567208272,0.7444608567208272
3,DT,1.0,15.602473735809326,20.936511754989624,7396,0.7651403249630724,0.7651403249630724
